Account_ID,Activities_Last_30_Days,Employees,ZoomInfo_Employee_Range,ZoomInfo_Revenue_Range,Organic_Visits,Pct_Organic_Visits,SEO_Visits,URLs_Indexed,ZoomInfo_Global_HQ_Country,Annual_Revenue_converted,Adjusted_Industry,Account_ICP_Score,Account_ICP_Tier,Page_Count,Page_Count_Range,Alexa_Rank,Parent_Account_Status,y
0011p00001XRwp4,0.0,500.0,unknown,unknown,1965912.0,0.5,1965912.0,6690.0,non_US,13115779.53,Classified,66.667,Tier C,6690.0,Between 5K and 10K,18934.0,unknown,no
0011p00001acARC,17.0,5000.0,"5,000 - 10,000",$1 bil. - $5 bil.,824616.0,0.48,824616.0,21500.0,US,1000000000.0,Retail,50.0,Tier C,21500.0,Between 10K and 50K,38898.0,unknown,no
0011p00001acX7m,0.0,5000.0,"1,000 - 5,000",$500 mil. - $1 bil.,677155.0,0.5,677155.0,55900.0,US,1000000000.0,Retail,58.333,Tier C,55900.0,Between 50K and 100K,43761.0,unknown,no
0011p00001ad3sY,6.0,2000.0,"1,000 - 5,000",unknown,716006.0,0.33,716006.0,46300.0,non_US,500000000.0,Retail,50.0,Tier C,46300.0,Between 10K and 50K,19371.0,unknown,yes
0011p00001afH4L,0.0,10000.0,"Over 10,000",Over $5 bil.,1968499.0,,2050195.0,135000.0,non_US,1000000000.0,Other,58.333,Tier C,135000.0,Between 100K and 250K,3476.0,unknown,no
0011p00001afPGp,0.0,5000.0,"5,000 - 10,000",$500 mil. - $1 bil.,973932.0,0.2,973932.0,45500.0,US,1000000000.0,Retail,50.0,Tier C,45500.0,Between 10K and 50K,31258.0,unknown,no
0011p00001afkq3,0.0,50.0,unknown,unknown,1150023.0,0.48,1150023.0,55000.0,non_US,13115779.53,Media,70.833,Tier C,55000.0,Between 50K and 100K,38788.0,unknown,no
0011p00001e8gq9,10.0,500.0,unknown,unknown,1564160.0,0.48,1564160.0,55600.0,non_US,13115779.53,Retail,79.167,Tier C,55600.0,Between 50K and 100K,4653.0,unknown,no
0011p00001eAeiB,0.0,10000.0,unknown,unknown,484956.0,,721145.0,7760.0,non_US,1311577953.5,Agencies,41.667,Tier C,10560.0,Between 10K and 50K,9457.0,unknown,no
0011p00001eAiT7,0.0,5000.0,"Over 10,000",$1 bil. - $5 bil.,1115680.0,0.42,1115680.0,76200.0,US,1000000000.0,Retail,62.5,Tier C,76200.0,Between 50K and 100K,154562.0,unknown,no
0011p00001eBoBY,4.0,750.0,"1,000 - 5,000",$500 mil. - $1 bil.,1292934.0,0.56,1292934.0,7150.0,US,300000000.0,Retail,45.833,Tier C,7150.0,Between 5K and 10K,20924.0,Prospect,no
0011p00001eC05Q,2.0,403.0,250 - 500,$100 mil. - $250 mil.,873489.0,0.62,1889246.0,,US,93699000.0,Other,79.167,Tier C,,<500,131659.0,unknown,yes
0011p00001hniNC,12.0,5000.0,unknown,unknown,912089.0,0.31,912089.0,32500.0,non_US,1311577.95,Retail,70.833,Tier C,32500.0,Between 10K and 50K,28367.0,Prospect,yes
0011p00001kWOwl,0.0,35.0,20 - 50,$5 mil. - $10 mil.,1836.0,0.25,1444410.0,13.0,US,7000000.0,Other,16.667,Tier C,35513.0,Between 10K and 50K,1000001.0,unknown,no
0011p00001kY2oG,10.0,10.0,20 - 50,$10 mil. - $25 mil.,1222580.0,0.63,1222580.0,103000.0,non_US,11113000.0,Retail,70.833,Tier C,103000.0,Between 100K and 250K,1000001.0,Prospect,yes
0011p00001o5CGp,0.0,5000.0,250 - 500,$50 mil. - $100 mil.,2071174.0,0.22,2071174.0,,US,50000000.0,Classified,54.167,Tier C,,unknown,11191.0,unknown,no
0011p00001o6wKR,0.0,200.0,unknown,unknown,1245122.0,0.05,1245122.0,133000.0,non_US,13115779.53,Other,54.167,Tier C,133000.0,Between 100K and 250K,1000001.0,unknown,no
0011p00001o7CwY,18.0,200.0,50 - 100,$10 mil. - $25 mil.,,,1010770.0,29100.0,US,100000000.0,Retail,45.833,Tier C,29100.0,Between 10K and 50K,69875.0,Prospect,yes
0011p00001uJHIo,7.0,500.0,100 - 250,$250 mil. - $500 mil.,934872.0,0.43,934872.0,158000.0,US,10000000.0,Agencies,58.333,Tier C,158000.0,Between 100K and 250K,41585.0,unknown,yes
0011p00001uKdIM,1.0,14.0,10 - 20,$50 mil. - $100 mil.,1462708.0,,1462708.0,106000.0,non_US,61454890.0,Classified,75.0,Tier C,106000.0,Between 100K and 250K,1000001.0,unknown,yes
0011p00001yJE3T,4.0,5000.0,"1,000 - 5,000",$500 mil. - $1 bil.,1314531.0,0.65,1680593.0,0.0,non_US,1000000000.0,Media,54.167,Tier C,68500.0,Between 50K and 100K,7461.0,unknown,yes
0011p000029UlEM,0.0,10000.0,"5,000 - 10,000",Over $5 bil.,1460810.0,0.21,1579632.0,9070.0,US,1000000000.0,Classified,54.167,Tier C,10260.0,Between 10K and 50K,4426.0,unknown,no
0011p000029V0R2,5.0,711.0,"Over 10,000",$1 bil. - $5 bil.,1056871.0,0.33,1056871.0,25400.0,US,142200000.0,Retail,54.167,Tier C,25400.0,Between 10K and 50K,418624.0,unknown,no
0011p000029VBna,0.0,16600.0,"Over 10,000",$1 bil. - $5 bil.,887672.0,0.64,887672.0,9910.0,US,1553914000.0,Travel,45.833,Tier C,9910.0,Between 5K and 10K,115441.0,unknown,no
0011p000029VhZb,0.0,5000.0,"1,000 - 5,000",unknown,1686947.0,0.63,1686947.0,476.0,US,1000000000.0,Retail,50.0,Tier C,476.0,<500,28260.0,Prospect,no
0011p000029WpYZ,3.0,10000.0,"5,000 - 10,000",$1 bil. - $5 bil.,1353977.0,0.41,1353977.0,25100.0,non_US,1000000000.0,Retail,45.833,Tier C,25100.0,Between 10K and 50K,703865.0,unknown,no
0011p000029WpZp,0.0,10000.0,20 - 50,$5 mil. - $10 mil.,1508200.0,0.51,1508200.0,109000.0,non_US,1000000000.0,Other,62.5,Tier C,109000.0,Between 100K and 250K,21950.0,Prospect,no
0011p000029Wpbe,0.0,5000.0,unknown,unknown,851895.0,0.43,851895.0,44400.0,non_US,1000000000.0,Travel,66.667,Tier C,44400.0,Between 10K and 50K,39616.0,unknown,no
0011p000029WpcR,0.0,200.0,unknown,unknown,76307.0,0.21,1076692.0,16700.0,non_US,50000000.0,Retail,75.0,Tier C,2253700.0,>1M,15181.0,unknown,no
0011p00002BMXNj,0.0,500.0,unknown,unknown,1238151.0,0.11,1374169.0,7660.0,non_US,100000000.0,Retail,75.0,Tier C,9860.0,Between 5K and 10K,14523.0,unknown,no
0011p00002BMYuJ,2.0,10000.0,"Over 10,000",Over $5 bil.,67622.0,0.17,1438062.0,4570.0,non_US,500000000.0,Retail,75.0,Tier C,15770.0,Between 10K and 50K,182983.0,unknown,no
0011p00002BMYuW,8.0,10000.0,"5,000 - 10,000",$1 bil. - $5 bil.,1396063.0,0.34,1396063.0,97600.0,non_US,1111300000.0,Retail,79.167,Tier C,97600.0,Between 50K and 100K,62656.0,unknown,no
0011p00002BMYwp,0.0,5000.0,unknown,unknown,946085.0,0.25,946085.0,25300.0,non_US,250000000.0,Travel,41.667,Tier C,25300.0,Between 10K and 50K,6161.0,unknown,no
0011p00002BMZCx,0.0,5000.0,unknown,unknown,698820.0,0.59,698820.0,29000.0,non_US,1000000000.0,Retail,66.667,Tier C,29000.0,Between 10K and 50K,33023.0,unknown,no
0011p00002BMZD5,0.0,1000.0,unknown,unknown,818023.0,,818023.0,129000.0,non_US,1000000000.0,Other,50.0,Tier C,129000.0,Between 100K and 250K,1000001.0,unknown,no
0011p00002BMZF3,0.0,5000.0,unknown,unknown,800584.0,0.43,800584.0,29600.0,non_US,0.0,Retail,70.833,Tier C,29600.0,Between 10K and 50K,102978.0,unknown,no
0011p00002BMZFT,2.0,5000.0,unknown,unknown,1238950.0,0.5,1238950.0,25900.0,non_US,1000000000.0,Travel,79.167,Tier C,35000.0,Between 10K and 50K,77992.0,unknown,no
0011p00002BMZub,4.0,5000.0,unknown,unknown,1949192.0,0.39,1949192.0,13800.0,non_US,1000000000.0,Retail,79.167,Tier C,13800.0,Between 10K and 50K,1000001.0,unknown,no
0011p00002BMZvz,0.0,10000.0,unknown,unknown,1491619.0,0.6,1491619.0,28100.0,non_US,1000000000.0,Retail,79.167,Tier C,28100.0,Between 10K and 50K,1000001.0,unknown,no
0011p00002BMZwR,4.0,5000.0,unknown,unknown,1646260.0,0.38,1646260.0,4260.0,non_US,250000000.0,Classified,70.833,Tier C,4260.0,Between 1K and 5K,45351.0,Prospect,no
0011p00002BMaQN,14.0,10000.0,unknown,unknown,940802.0,0.34,940802.0,6320.0,non_US,1000000000.0,Retail,66.667,Tier C,6320.0,Between 5K and 10K,22681.0,Prospect,no
0011p00002BO87v,7.0,200.0,"500 - 1,000",$250 mil. - $500 mil.,1664577.0,0.24,1664577.0,76700.0,US,50000000.0,Media,58.333,Tier C,76700.0,Between 50K and 100K,11205.0,unknown,yes
0011p00002CWHkw,2.0,5000.0,unknown,unknown,1811280.0,0.4,1811280.0,28400.0,non_US,250000000.0,Retail,79.167,Tier C,28400.0,Between 10K and 50K,201422.0,unknown,no
0011p00002CWHlb,1.0,200.0,100 - 250,$100 mil. - $250 mil.,695925.0,0.16,695925.0,1030000.0,non_US,100000000.0,Retail,66.667,Tier C,1030000.0,>1M,37056.0,unknown,no
0011p00002CWxjK,2.0,10000.0,"Over 10,000",unknown,1783833.0,,1783833.0,18300.0,non_US,1000000000.0,Retail,54.167,Tier C,18300.0,Between 10K and 50K,9665.0,unknown,no
0011p00002EhfLM,0.0,200.0,100 - 250,unknown,4504.0,0.59,1383943.0,99.0,US,50000000.0,Media,54.167,Tier C,89599.0,Between 50K and 100K,497842.0,unknown,no
0011p00002EiOBo,13.0,500.0,"1,000 - 5,000",unknown,1043037.0,0.52,1043037.0,31700.0,US,10000000.0,Media,50.0,Tier C,31700.0,Between 10K and 50K,42783.0,unknown,no
0011p00002EjI97,0.0,10.0,20 - 50,$5 mil. - $10 mil.,1089183.0,0.4,1089183.0,66800.0,non_US,10000000.0,Media,41.667,Tier C,66800.0,Between 50K and 100K,8239.0,unknown,no
0011p00002HNej8,0.0,5000.0,"Over 10,000",$500 mil. - $1 bil.,1876126.0,0.13,1876126.0,,non_US,327894488.37,Travel,62.5,Tier C,,unknown,39553.0,unknown,no
0011p00002HhhCt,0.0,500.0,unknown,unknown,1093087.0,0.22,1093087.0,24000.0,non_US,1000000000.0,Retail,70.833,Tier C,24000.0,Between 10K and 50K,27198.0,unknown,no
0011p00002HiXf2,0.0,5000.0,"5,000 - 10,000",$1 bil. - $5 bil.,861187.0,0.47,861187.0,15400.0,non_US,1000000000.0,Travel,50.0,Tier C,15400.0,Between 10K and 50K,82182.0,Lost Customer,no
0011p00002JvPY7,0.0,500.0,"1,000 - 5,000",$500 mil. - $1 bil.,932922.0,0.72,932922.0,2060.0,US,1000000000.0,Retail,45.833,Tier C,2060.0,Between 1K and 5K,153557.0,Prospect,no
0011p00002L1Vnm,0.0,10.0,50 - 100,$25 mil. - $50 mil.,1745704.0,0.29,1745704.0,49000.0,US,1000000.0,Media,45.833,Tier C,49000.0,Between 10K and 50K,8307.0,unknown,no
0011p00002NLcYw,21.0,200.0,100 - 250,$10 mil. - $25 mil.,969552.0,,969552.0,5260.0,US,10000000.0,Classified,37.5,Tier C,5260.0,Between 5K and 10K,30038.0,unknown,no
0011p00002OQcwe,8.0,50.0,100 - 250,$50 mil. - $100 mil.,741105.0,0.21,741105.0,3000.0,US,10000000.0,Classified,41.667,Tier C,3000.0,Between 1K and 5K,5309.0,unknown,no
0011p00002OQmkZ,0.0,200.0,100 - 250,$100 mil. - $250 mil.,1631069.0,,1811783.0,0.0,US,250000000.0,Classified,45.833,Tier C,13700.0,Between 10K and 50K,52176.0,unknown,no
0011p00002OU4ev,0.0,500.0,250 - 500,$250 mil. - $500 mil.,975587.0,0.4,975587.0,4610.0,US,1000000000.0,Retail,41.667,Tier C,4610.0,Between 1K and 5K,44676.0,unknown,no
0011p00002Q4MYx,0.0,500.0,100 - 250,$5 mil. - $10 mil.,831454.0,0.44,831454.0,15600.0,US,50000000.0,Media,41.667,Tier C,15600.0,Between 10K and 50K,19002.0,unknown,no
0011p00002Q4MhF,0.0,10.0,20 - 50,$5 mil. - $10 mil.,1358424.0,,1358424.0,24000.0,US,1000000.0,Retail,41.667,Tier C,24000.0,Between 10K and 50K,21975.0,unknown,no
0011p00002Q4MhP,0.0,200.0,100 - 250,unknown,1681476.0,0.25,1681476.0,,US,50000000.0,Travel,41.667,Tier C,,unknown,151180.0,unknown,no
0011p00002Q4MrH,0.0,50.0,"500 - 1,000",$100 mil. - $250 mil.,1651854.0,0.71,1651854.0,55600.0,non_US,50000000.0,Retail,70.833,Tier C,55600.0,Between 50K and 100K,147728.0,unknown,no
0011p00002Q4NgM,21.0,50.0,20 - 50,$5 mil. - $10 mil.,1020122.0,0.47,1020122.0,18600.0,US,10000000.0,Media,41.667,Tier C,18600.0,Between 10K and 50K,94374.0,unknown,no
0011p00002Q4PTg,7.0,500.0,"500 - 1,000",$500 mil. - $1 bil.,724481.0,,724481.0,90400.0,non_US,50000000.0,Travel,62.5,Tier C,90400.0,Between 50K and 100K,104827.0,Prospect,no
0011p00002Q4Ral,0.0,200.0,100 - 250,$25 mil. - $50 mil.,754164.0,0.4,754164.0,32400.0,US,10000000.0,Media,41.667,Tier C,32400.0,Between 10K and 50K,47904.0,unknown,no
0011p00002Q4TN1,10.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,1749334.0,,1749334.0,1430.0,non_US,1000000000.0,Retail,50.0,Tier C,1430.0,Between 1K and 5K,1422.0,unknown,no
0011p00002SeBIu,0.0,500.0,100 - 250,$25 mil. - $50 mil.,754643.0,0.34,754643.0,944000.0,non_US,55565000.0,Classified,58.333,Tier C,944000.0,Between 500K and 1M,13697.0,unknown,no
0011p00002SeV7c,0.0,200.0,20 - 50,$5 mil. - $10 mil.,1027024.0,0.46,1027024.0,245000.0,non_US,10000000.0,Other,58.333,Tier C,245000.0,Between 100K and 250K,25474.0,unknown,no
0011p00002Sejcm,0.0,10.0,10 - 20,$1 mil. - $5 mil.,1117591.0,0.78,1117591.0,16100.0,US,1000000.0,Media,41.667,Tier C,16100.0,Between 10K and 50K,39646.0,unknown,no
0011p00002SekG3,1.0,500.0,250 - 500,$100 mil. - $250 mil.,670851.0,0.5,886618.0,,US,100000000.0,Other,41.667,Tier C,,<500,31150.0,unknown,no
0011p00002SemQy,20.0,200.0,"500 - 1,000",unknown,671143.0,0.55,671143.0,24500.0,US,10000000.0,Media,41.667,Tier C,24500.0,Between 10K and 50K,50593.0,unknown,no
0011p00002bXqpo,0.0,,unknown,unknown,,,786576.0,,non_US,,Media,45.833,Tier C,,<500,186257.0,unknown,no
00124000004sF7K,4.0,2000.0,unknown,unknown,1295285.0,0.6,1295285.0,21600.0,non_US,722345000.0,Retail,79.167,Tier C,21600.0,Between 10K and 50K,13319.0,unknown,yes
00124000006mrLQ,11.0,50.0,unknown,unknown,945627.0,0.85,945627.0,142000.0,non_US,22226000.0,Retail,66.667,Tier C,142000.0,Between 100K and 250K,1000001.0,unknown,yes
00124000006q50b,0.0,500.0,unknown,unknown,718203.0,0.42,718203.0,62200.0,non_US,1111300000.0,Retail,70.833,Tier C,62200.0,Between 50K and 100K,810302.0,unknown,no
00124000006q76V,0.0,200.0,unknown,unknown,921688.0,0.71,921688.0,786000.0,non_US,55565000.0,Retail,70.833,Tier C,786000.0,Between 500K and 1M,85941.0,Lost Customer,no
00124000007VLsh,0.0,,unknown,unknown,1017879.0,0.29,1017879.0,51300.0,non_US,,Retail,66.667,Tier C,51300.0,Between 50K and 100K,1000001.0,unknown,no
00124000007yaMf,1.0,150.0,unknown,unknown,1572858.0,0.25,1572858.0,618000.0,non_US,16669500.0,Classified,75.0,Tier C,618000.0,Between 500K and 1M,35607.0,Prospect,yes
00124000009Urth,0.0,10000.0,unknown,unknown,679226.0,0.46,679226.0,15500.0,non_US,277825000.0,Classified,70.833,Tier C,15500.0,Between 10K and 50K,45891.0,Prospect,no
0012400000AKZul,0.0,10000.0,unknown,unknown,1771472.0,0.42,1771472.0,23200.0,non_US,1111300000.0,Retail,79.167,Tier C,23200.0,Between 10K and 50K,18111.0,unknown,no
0012400000AL5RF,0.0,1000.0,250 - 500,$100 mil. - $250 mil.,1154389.0,0.13,1154389.0,62800.0,US,250000000.0,Classified,58.333,Tier C,62800.0,Between 50K and 100K,15675.0,unknown,no
0012400000AMICN,0.0,500.0,unknown,unknown,1613592.0,0.2,1613592.0,311000.0,non_US,111130000.0,Retail,45.833,Tier C,311000.0,Between 250K and 500K,6141.0,unknown,no
0012400000AMdUr,0.0,5000.0,unknown,unknown,916570.0,0.63,916570.0,2900.0,non_US,1311577953.5,Retail,62.5,Tier C,2900.0,Between 1K and 5K,462404.0,unknown,no
0012400000CrzDg,1.0,100.0,unknown,unknown,1696727.0,0.76,1696727.0,6340.0,non_US,27782500.0,Classified,70.833,Tier C,6340.0,Between 5K and 10K,813279.0,Prospect,yes
0012400000Cu0TV,0.0,5000.0,unknown,unknown,681490.0,0.21,681490.0,38700.0,non_US,11113000.0,Retail,70.833,Tier C,38700.0,Between 10K and 50K,8876.0,Prospect,no
0012400000Dx6Zp,0.0,500.0,unknown,unknown,1200000.0,0.33,1200000.0,32300.0,non_US,55565000.0,Travel,70.833,Tier C,32300.0,Between 10K and 50K,168915.0,unknown,no
0012400000Ecmxu,0.0,200.0,50 - 100,$10 mil. - $25 mil.,1442574.0,0.34,1442574.0,35500.0,US,11113000.0,Media,45.833,Tier C,35500.0,Between 10K and 50K,9409.0,Prospect,no
0012400000FZvLT,0.0,500.0,unknown,unknown,916138.0,0.51,992138.0,24300.0,non_US,500085000.0,Classified,70.833,Tier C,24300.0,Between 10K and 50K,383975.0,Prospect,no
0012400000JuA4K,8.0,5000.0,"1,000 - 5,000",$500 mil. - $1 bil.,1186992.0,0.47,2164476.0,166000.0,US,1111300000.0,Other,58.333,Tier C,166000.0,Between 100K and 250K,12216.0,unknown,no
0012400000MIZYp,0.0,200.0,unknown,unknown,654886.0,0.7,654886.0,16200.0,non_US,55565000.0,Travel,62.5,Tier C,16200.0,Between 10K and 50K,65599.0,unknown,no
0012400000MIoc5,0.0,5000.0,"5,000 - 10,000",$1 bil. - $5 bil.,673914.0,0.38,1535101.0,0.0,non_US,1111300000.0,Travel,54.167,Tier C,15400.0,Between 10K and 50K,87030.0,Active Customer,no
0012400000R0XXH,5.0,600.0,unknown,unknown,1925002.0,0.57,1925002.0,57200.0,non_US,277825000.0,Retail,79.167,Tier C,57200.0,Between 50K and 100K,1000001.0,Prospect,yes
0012400000U0BcN,2.0,6222.0,"5,000 - 10,000",$1 bil. - $5 bil.,1351077.0,0.58,1351077.0,300000.0,US,2148171793.8,Other,50.0,Tier C,300000.0,Between 250K and 500K,9626.0,unknown,no
0012400000V7u1z,0.0,10000.0,"Over 10,000",Over $5 bil.,714260.0,0.4,714260.0,44100.0,US,1000000000.0,Agencies,41.667,Tier C,44100.0,Between 10K and 50K,17236.0,unknown,no
0012400000WBZfP,0.0,500.0,unknown,unknown,1445717.0,0.34,1445717.0,3630.0,non_US,2222600000.0,Retail,66.667,Tier C,3630.0,Between 1K and 5K,12516.0,Prospect,yes
0012400000WCsYd,0.0,200.0,unknown,unknown,6669.0,0.12,928357.0,,non_US,11113000.0,Classified,70.833,Tier C,,Between 500K and 1M,51013.0,unknown,no
0012400000WCxrP,17.0,500.0,5 - 10,"$500,000 - $1 mil.",1345875.0,0.65,1345875.0,3680.0,non_US,327894488.37,Classified,62.5,Tier C,3680.0,Between 1K and 5K,85339.0,unknown,no
0012400000Zt9qm,0.0,5000.0,"1,000 - 5,000",$250 mil. - $500 mil.,43402.0,,1542176.0,172.0,non_US,555650000.0,Media,54.167,Tier C,10032.0,Between 10K and 50K,107048.0,unknown,no
0012400000ZtLug,0.0,10000.0,unknown,unknown,779919.0,0.4,779919.0,13800.0,non_US,1111300000.0,Retail,70.833,Tier C,13800.0,Between 10K and 50K,20779.0,Active Customer,no
0012400000bmrU3,2.0,10000.0,"Over 10,000",unknown,981685.0,0.24,981685.0,,US,1111300000.0,Media,45.833,Tier C,,unknown,4613.0,Prospect,no
0012400000coMdq,0.0,200.0,unknown,unknown,751374.0,0.26,751374.0,5080000.0,non_US,11113000.0,Media,66.667,Tier C,5080000.0,>1M,14901.0,unknown,no
0012400000coo2I,1.0,500.0,unknown,unknown,942872.0,0.63,942872.0,3320.0,non_US,111130000.0,Classified,58.333,Tier C,3320.0,Between 1K and 5K,105477.0,Prospect,no
0012400000copjd,0.0,200.0,unknown,unknown,1132631.0,0.53,1132631.0,128000.0,non_US,11113000.0,Classified,75.0,Tier C,128000.0,Between 100K and 250K,10782.0,unknown,no
0012400000cpEuL,0.0,25.0,unknown,unknown,1166686.0,0.64,1166686.0,63700.0,non_US,1111300.0,Travel,70.833,Tier C,63700.0,Between 50K and 100K,53519.0,unknown,no
0012400000cpEuQ,0.0,,unknown,unknown,1255451.0,,1255451.0,33600.0,non_US,,Media,33.333,Tier C,33600.0,Between 10K and 50K,3268.0,unknown,no
0012400000cqrkY,0.0,5000.0,"5,000 - 10,000",$1 bil. - $5 bil.,235265.0,0.44,706439.0,56900.0,US,1111300000.0,Retail,58.333,Tier C,93900.0,Between 50K and 100K,86617.0,unknown,no
0012400000dCIM6,0.0,60.0,50 - 100,$10 mil. - $25 mil.,1820881.0,0.94,1820881.0,862000.0,non_US,12891080.0,Classified,66.667,Tier C,862000.0,Between 500K and 1M,61203.0,unknown,no
0012400000fq4E8,0.0,1000.0,"500 - 1,000",$100 mil. - $250 mil.,762693.0,0.31,762693.0,91600.0,non_US,277825000.0,Classified,70.833,Tier C,91600.0,Between 50K and 100K,5021.0,unknown,no
0012400000frN1b,3.0,375.0,100 - 250,$500 mil. - $1 bil.,715041.0,0.31,715041.0,91200.0,US,1500000000.0,Retail,50.0,Tier C,91200.0,Between 50K and 100K,13033.0,unknown,yes
0012400000frR8F,7.0,10000.0,unknown,unknown,2181378.0,,2181378.0,26900.0,non_US,1111300000.0,Other,70.833,Tier C,106400.0,Between 100K and 250K,1000001.0,unknown,no
0012400000frTeN,18.0,70.0,unknown,unknown,812802.0,0.47,812802.0,74200.0,non_US,16669500.0,Classified,66.667,Tier C,74200.0,Between 50K and 100K,1000001.0,unknown,no
0012400000gQNwZ,28.0,82000.0,100 - 250,$25 mil. - $50 mil.,1501771.0,0.57,1501771.0,82800.0,non_US,13335600000.0,Retail,79.167,Tier C,82800.0,Between 50K and 100K,62828.0,Prospect,yes
0012400000jzk6I,0.0,200.0,50 - 100,$100 mil. - $250 mil.,977805.0,0.71,977805.0,271000.0,non_US,11113000.0,Retail,62.5,Tier C,271000.0,Between 250K and 500K,64481.0,unknown,no
0012400000lZhwo,0.0,25.0,unknown,unknown,1889160.0,0.66,1889160.0,18300000.0,non_US,11113000.0,Classified,70.833,Tier C,18300000.0,>1M,22177.0,unknown,no
0012400000laBCv,0.0,10000.0,"Over 10,000",Over $5 bil.,950918.0,0.17,950918.0,34500.0,US,0.0,Agencies,41.667,Tier C,34500.0,Between 10K and 50K,4359.0,unknown,no
0012400000pwAbl,0.0,200.0,unknown,unknown,1922183.0,0.32,1922183.0,489000.0,non_US,55565000.0,Retail,58.333,Tier C,489000.0,Between 250K and 500K,3307.0,Prospect,no
0012400000pwrjr,0.0,500.0,unknown,unknown,944147.0,0.42,944147.0,69600.0,non_US,55565000.0,Travel,70.833,Tier C,69600.0,Between 50K and 100K,1000001.0,Prospect,no
0012400000qB3IQ,3.0,1000.0,unknown,unknown,157634.0,0.1,1711654.0,1030.0,non_US,131157795.35,Retail,79.167,Tier C,56030.0,Between 50K and 100K,132583.0,unknown,no
0012400000qfVg9,42.0,4490.0,"1,000 - 5,000",$1 bil. - $5 bil.,1425198.0,0.3,1667333.0,15600.0,US,1173024000.0,Retail,54.167,Tier C,38800.0,Between 10K and 50K,4028.0,unknown,no
0012400000qfVk6,0.0,5000.0,"1,000 - 5,000",unknown,833503.0,0.6,833503.0,48000.0,US,1000000000.0,Retail,50.0,Tier C,48000.0,Between 10K and 50K,27272.0,Prospect,no
0012400000qfVtI,4.0,1000.0,"1,000 - 5,000",$1 bil. - $5 bil.,1343161.0,0.55,1343161.0,15600.0,US,250000000.0,Retail,54.167,Tier C,15600.0,Between 10K and 50K,7645.0,unknown,no
0012400000qfW0T,0.0,4300.0,"1,000 - 5,000",$1 bil. - $5 bil.,681881.0,0.5,681881.0,77700.0,US,2135000000.0,Retail,58.333,Tier C,77700.0,Between 50K and 100K,15076.0,unknown,no
0012400000qfW9d,0.0,10000.0,"Over 10,000",Over $5 bil.,1316269.0,0.55,1316269.0,414000.0,US,1000000000.0,Other,50.0,Tier C,414000.0,Between 250K and 500K,14415.0,unknown,no
0012400000qfhuV,2.0,10000.0,unknown,unknown,1273920.0,0.19,1273920.0,,non_US,1311577953.5,Travel,62.5,Tier C,,unknown,4837.0,Prospect,no
0012400000sbTqk,0.0,200.0,unknown,unknown,1778308.0,0.43,1778308.0,67100.0,non_US,1111300000.0,Retail,75.0,Tier C,67100.0,Between 50K and 100K,76190.0,unknown,no
0012400000wQyPi,0.0,200.0,unknown,unknown,1993365.0,0.84,1993365.0,,non_US,1111300.0,Media,54.167,Tier C,,unknown,18728.0,unknown,no
0012400000x10og,0.0,25.0,1 - 5,"Under $500,000",1276238.0,0.62,1276238.0,41800.0,non_US,11113000.0,Retail,66.667,Tier C,41800.0,Between 10K and 50K,721288.0,unknown,no
0012400000x11KI,22.0,41.0,unknown,unknown,2178850.0,0.65,2178850.0,251000.0,non_US,13335600.0,Retail,79.167,Tier C,251000.0,Between 250K and 500K,442851.0,unknown,yes
0012400000zavr0,0.0,500.0,unknown,unknown,891829.0,0.24,1450299.0,121000.0,non_US,13115779.53,Other,58.333,Tier C,208000.0,Between 100K and 250K,17295.0,unknown,no
001240000131lwR,0.0,10000.0,unknown,unknown,961705.0,0.42,961705.0,7150.0,non_US,1111300000.0,Travel,66.667,Tier C,7150.0,Between 5K and 10K,33698.0,Prospect,no
001240000132F4L,0.0,5000.0,unknown,unknown,1055042.0,0.5,1055042.0,,non_US,1111300000.0,Retail,58.333,Tier C,,unknown,1000001.0,Prospect,no
001240000132SRZ,0.0,10000.0,"5,000 - 10,000",$1 bil. - $5 bil.,1459304.0,0.55,1459304.0,243000.0,US,1000000000.0,Other,50.0,Tier C,243000.0,Between 100K and 250K,34828.0,unknown,no
00124000013JmHC,0.0,10000.0,"5,000 - 10,000",$1 bil. - $5 bil.,934650.0,0.66,934650.0,941000.0,US,1000000000.0,Other,45.833,Tier C,941000.0,Between 500K and 1M,22533.0,Prospect,no
00124000013mwwD,0.0,200.0,unknown,unknown,,,1615933.0,,non_US,55565000.0,Classified,70.833,Tier C,,<500,163663.0,unknown,no
00124000014WAsT,0.0,200.0,50 - 100,$10 mil. - $25 mil.,1116061.0,,1116061.0,21700.0,non_US,1000000.0,Classified,45.833,Tier C,21700.0,Between 10K and 50K,10367.0,unknown,no
00124000016oMQ8,5.0,10000.0,unknown,unknown,588245.0,,1729918.0,408000.0,non_US,1311577953.5,Other,66.667,Tier C,408000.0,Between 250K and 500K,4898.0,unknown,no
00124000018rStC,0.0,5000.0,100 - 250,$10 mil. - $25 mil.,1157122.0,0.35,1157122.0,11000.0,US,1000000000.0,Retail,54.167,Tier C,11000.0,Between 10K and 50K,12321.0,Prospect,no
0012400001AWIt2,0.0,10.0,20 - 50,$50 mil. - $100 mil.,732965.0,0.32,732965.0,66800.0,US,13115779.53,Classified,45.833,Tier C,66800.0,Between 50K and 100K,33942.0,unknown,no
