Account_ID,Activities_Last_30_Days,Employees,ZoomInfo_Employee_Range,ZoomInfo_Revenue_Range,Organic_Visits,Pct_Organic_Visits,SEO_Visits,URLs_Indexed,ZoomInfo_Global_HQ_Country,Annual_Revenue_converted,Adjusted_Industry,Account_ICP_Score,Account_ICP_Tier,Page_Count,Page_Count_Range,Alexa_Rank,Parent_Account_Status,y
0011p00002Q4T7o,0.0,25.0,5 - 10,$1 mil. - $5 mil.,1716533.0,0.69,1716533.0,23000.0,US,10000000.0,Media,41.667,Tier C,23000.0,Between 10K and 50K,6885.0,-,prospect
0011p00002Q4T7s,0.0,1000.0,250 - 500,$250 mil. - $500 mil.,1747182.0,0.27,1747182.0,80000.0,US,250000000.0,Classified,58.333,Tier C,80000.0,Between 50K and 100K,9290.0,Prospect,prospect
0011p00002Q4T88,0.0,10.0,20 - 50,$5 mil. - $10 mil.,663033.0,0.09,663033.0,344000.0,non_US,10000000.0,Media,62.5,Tier C,344000.0,Between 250K and 500K,23447.0,-,prospect
0011p00002Q4T8S,0.0,10.0,10 - 20,$1 mil. - $5 mil.,2071877.0,0.31,2071877.0,114000.0,-,1000000.0,Media,62.5,Tier C,114000.0,Between 100K and 250K,41590.0,-,prospect
0011p00002Q4TBB,0.0,10.0,-,-,733011.0,0.28,733011.0,53000.0,-,1000000.0,Media,45.833,Tier C,53000.0,Between 50K and 100K,17347.0,-,prospect
0011p00002Q4TC1,0.0,200.0,100 - 250,$25 mil. - $50 mil.,1047958.0,0.13,1047958.0,,US,50000000.0,Classified,50.0,Tier C,,-,2025.0,Prospect,prospect
0011p00002Q4TFN,0.0,50.0,20 - 50,$1 mil. - $5 mil.,665494.0,0.8,665494.0,53500.0,non_US,10000000.0,Classified,62.5,Tier C,53500.0,Between 50K and 100K,797237.0,-,prospect
0011p00002Q4TFj,0.0,1000.0,100 - 250,$100 mil. - $250 mil.,1437318.0,,1437318.0,3140.0,US,250000000.0,Classified,50.0,Tier C,3140.0,Between 1K and 5K,40489.0,-,prospect
0011p00002Q4TK9,0.0,10.0,20 - 50,$5 mil. - $10 mil.,1795455.0,0.53,1795455.0,2850000.0,non_US,10000000.0,Media,70.833,Tier C,2850000.0,>1M,1000001.0,-,prospect
0011p00002Q4TNh,0.0,500.0,1 - 5,"$500,000 - $1 mil.",1455612.0,0.76,1455612.0,,non_US,100000000.0,Media,54.167,Tier C,,-,17389.0,-,prospect
0011p00002Q4TNi,0.0,10.0,"1,000 - 5,000",$250 mil. - $500 mil.,806600.0,0.08,806600.0,117000.0,US,100000000.0,Media,58.333,Tier C,117000.0,Between 100K and 250K,15758.0,Prospect,prospect
0011p00002Q4TOZ,0.0,5000.0,250 - 500,$10 mil. - $25 mil.,1940935.0,0.34,1940935.0,13100.0,US,1000000000.0,Retail,45.833,Tier C,13100.0,Between 10K and 50K,9304.0,-,prospect
0011p00002Q4TOx,0.0,5000.0,20 - 50,$1 mil. - $5 mil.,912472.0,0.65,912472.0,61100.0,US,250000000.0,Retail,50.0,Tier C,61100.0,Between 50K and 100K,52518.0,-,prospect
0011p00002Q6Qg6,4.0,200.0,100 - 250,$25 mil. - $50 mil.,1625423.0,0.36,1625423.0,63500.0,non_US,13115779.53,Retail,75.0,Tier C,63500.0,Between 50K and 100K,49195.0,-,prospect
0011p00002SdSwf,0.0,200.0,20 - 50,$5 mil. - $10 mil.,1762929.0,0.19,1762929.0,60800.0,non_US,1311577953.5,Retail,70.833,Tier C,60800.0,Between 50K and 100K,11829.0,-,prospect
0011p00002SdSwg,0.0,500.0,100 - 250,$10 mil. - $25 mil.,1618425.0,0.39,1618425.0,2570.0,non_US,13115779.53,Travel,62.5,Tier C,2570.0,Between 1K and 5K,17387.0,-,prospect
0011p00002SeRTi,0.0,,-,-,2013698.0,0.25,2013698.0,386000.0,-,,Media,62.5,Tier C,386000.0,Between 250K and 500K,7600.0,-,prospect
0011p00002SeRTp,0.0,,-,-,1185572.0,0.9,1185572.0,40000.0,-,,Media,41.667,Tier C,40000.0,Between 10K and 50K,25887.0,-,prospect
0011p00002SeRU0,0.0,200.0,"500 - 1,000",-,910115.0,0.47,910115.0,115000.0,US,1000000.0,Media,62.5,Tier C,115000.0,Between 100K and 250K,44386.0,Prospect,prospect
0011p00002SeRUG,0.0,10.0,100 - 250,$25 mil. - $50 mil.,960405.0,0.31,960405.0,232000.0,US,1000000.0,Media,58.333,Tier C,232000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002SeRUX,0.0,,-,-,688826.0,0.48,688826.0,71800.0,-,,Media,45.833,Tier C,71800.0,Between 50K and 100K,70661.0,-,prospect
0011p00002SeRUY,0.0,,-,-,1077681.0,0.07,1077681.0,,-,,Other,4.167,Tier C,,-,1276.0,-,prospect
0011p00002SeRUq,0.0,,-,-,993605.0,0.81,993605.0,185000.0,-,,Travel,50.0,Tier C,185000.0,Between 100K and 250K,79012.0,-,prospect
0011p00002SeRVT,0.0,,-,-,1559105.0,0.76,1559105.0,346000.0,-,,Media,54.167,Tier C,346000.0,Between 250K and 500K,25357.0,-,prospect
0011p00002SeRVn,0.0,,-,-,1034173.0,0.33,1034173.0,217000.0,-,,Media,54.167,Tier C,217000.0,Between 100K and 250K,381115.0,-,prospect
0011p00002SeRWP,0.0,,-,-,969132.0,0.05,969132.0,140000.0,-,,Retail,58.333,Tier C,140000.0,Between 100K and 250K,5944.0,-,prospect
0011p00002SeRZ5,0.0,,-,-,848328.0,0.1,848328.0,278000.0,-,,Media,50.0,Tier C,278000.0,Between 250K and 500K,5732.0,-,prospect
0011p00002SeRZ9,0.0,,-,-,1868752.0,0.83,1868752.0,274000.0,-,,Media,54.167,Tier C,274000.0,Between 250K and 500K,2787.0,-,prospect
0011p00002SeRZB,0.0,10367.0,"Over 10,000",$1 bil. - $5 bil.,1527980.0,0.28,1527980.0,17.0,non_US,4000000000.0,Retail,58.333,Tier C,17.0,<500,19069.0,-,prospect
0011p00002SeRZd,0.0,200.0,20 - 50,$5 mil. - $10 mil.,975305.0,0.21,975305.0,171000.0,-,10000000.0,Retail,62.5,Tier C,171000.0,Between 100K and 250K,33937.0,-,prospect
0011p00002SeRZh,0.0,200.0,20 - 50,$5 mil. - $10 mil.,1327944.0,0.07,1327944.0,325000.0,non_US,10000000.0,Media,41.667,Tier C,325000.0,Between 250K and 500K,20433.0,-,prospect
0011p00002SeRZk,0.0,24.0,20 - 50,$5 mil. - $10 mil.,1003039.0,0.49,1003039.0,730000.0,non_US,5200000.0,Media,62.5,Tier C,730000.0,Between 500K and 1M,38394.0,-,prospect
0011p00002SeRck,0.0,,-,-,722064.0,0.82,722064.0,103000.0,-,,Media,58.333,Tier C,103000.0,Between 100K and 250K,27803.0,-,prospect
0011p00002SeRgV,0.0,20.0,20 - 50,$1 mil. - $5 mil.,1129602.0,0.54,1129602.0,745000.0,non_US,4000000.0,Media,70.833,Tier C,745000.0,Between 500K and 1M,28203.0,-,prospect
0011p00002SeRgk,0.0,10.0,50 - 100,$10 mil. - $25 mil.,727539.0,0.43,727539.0,150000.0,US,10000000.0,Media,58.333,Tier C,150000.0,Between 100K and 250K,126101.0,-,prospect
0011p00002SeRgt,0.0,500.0,"Over 10,000",-,964747.0,0.42,964747.0,95500.0,US,100000000.0,Media,54.167,Tier C,95500.0,Between 50K and 100K,84904.0,Prospect,prospect
0011p00002SeRk6,0.0,200.0,"Over 10,000",$500 mil. - $1 bil.,810499.0,0.23,810499.0,496000.0,non_US,50000000.0,Retail,66.667,Tier C,496000.0,Between 250K and 500K,64659.0,-,prospect
0011p00002SeRke,0.0,5000.0,100 - 250,-,1382654.0,0.69,1382654.0,127000.0,US,1000000000.0,Other,58.333,Tier C,127000.0,Between 100K and 250K,49813.0,-,prospect
0011p00002SeRns,0.0,25.0,20 - 50,$5 mil. - $10 mil.,1960537.0,,1960537.0,21800.0,US,10000000.0,Media,41.667,Tier C,21800.0,Between 10K and 50K,22085.0,-,prospect
0011p00002SeRr5,0.0,25.0,20 - 50,$1 mil. - $5 mil.,885245.0,0.32,885245.0,373000.0,-,4800000.0,Media,62.5,Tier C,373000.0,Between 250K and 500K,23078.0,-,prospect
0011p00002SeRrA,0.0,,-,-,1173009.0,0.42,1173009.0,145000.0,non_US,,Retail,54.167,Tier C,145000.0,Between 100K and 250K,20943.0,-,prospect
0011p00002SeRrb,0.0,200.0,20 - 50,$1 mil. - $5 mil.,1401698.0,0.2,1401698.0,1340000.0,non_US,10000000.0,Media,79.167,Tier C,1340000.0,>1M,4301.0,-,prospect
0011p00002SeRre,0.0,10.0,50 - 100,-,1247351.0,0.69,1247351.0,84300.0,US,1000000.0,Media,41.667,Tier C,84300.0,Between 50K and 100K,13596.0,-,prospect
0011p00002SeRrg,0.0,29.0,20 - 50,$5 mil. - $10 mil.,1269751.0,0.7,1269751.0,62700.0,-,5800000.0,Media,50.0,Tier C,62700.0,Between 50K and 100K,439032.0,-,prospect
0011p00002SeRrh,0.0,200.0,-,-,1309059.0,0.48,1309059.0,46400.0,-,10000000.0,Media,45.833,Tier C,46400.0,Between 10K and 50K,8469.0,-,prospect
0011p00002SeRsD,0.0,25.0,100 - 250,-,695863.0,0.71,695863.0,353000.0,US,1000000.0,Classified,58.333,Tier C,353000.0,Between 250K and 500K,209204.0,-,prospect
0011p00002SeRvV,0.0,,-,-,877461.0,0.6,877461.0,201000.0,-,,Media,50.0,Tier C,201000.0,Between 100K and 250K,5250.0,-,prospect
0011p00002SeRvW,0.0,25.0,-,-,1810686.0,0.68,1810686.0,2240000.0,-,,Media,70.833,Tier C,2240000.0,>1M,2093.0,-,prospect
0011p00002SeRvX,0.0,,-,-,810884.0,0.25,810884.0,645000.0,-,1000000.0,Media,66.667,Tier C,645000.0,Between 500K and 1M,3345.0,-,prospect
0011p00002SeRvn,0.0,200.0,"500 - 1,000",$100 mil. - $250 mil.,681994.0,0.78,681994.0,782000.0,non_US,500000000.0,Media,62.5,Tier C,782000.0,Between 500K and 1M,16824.0,-,prospect
0011p00002SeRvo,0.0,,-,-,942924.0,0.3,942924.0,190000.0,-,,Media,50.0,Tier C,190000.0,Between 100K and 250K,1700.0,-,prospect
0011p00002SeRxY,0.0,1000.0,"Over 10,000",-,960708.0,0.5,1960709.0,26800.0,US,1000000000.0,Classified,50.0,Tier C,29680.0,Between 10K and 50K,61143.0,-,prospect
0011p00002SeRxi,0.0,19.0,10 - 20,$1 mil. - $5 mil.,941808.0,0.37,941808.0,270000.0,non_US,3800000.0,Classified,50.0,Tier C,270000.0,Between 250K and 500K,8368.0,-,prospect
0011p00002SeRxk,0.0,220.0,100 - 250,$25 mil. - $50 mil.,1756728.0,0.78,1756728.0,889000.0,non_US,42500000.0,Media,58.333,Tier C,889000.0,Between 500K and 1M,16873.0,-,prospect
0011p00002SeRxy,0.0,5000.0,"Over 10,000",Over $5 bil.,1161630.0,,1161630.0,2260.0,US,1000000000.0,Retail,50.0,Tier C,2260.0,Between 1K and 5K,39265.0,-,prospect
0011p00002SeRxz,0.0,10.0,"Over 10,000",$250 mil. - $500 mil.,1504896.0,0.43,1504896.0,50100.0,non_US,1000000000.0,Retail,50.0,Tier C,50100.0,Between 50K and 100K,10442.0,-,prospect
0011p00002SeRy6,0.0,200.0,20 - 50,$1 mil. - $5 mil.,938207.0,0.38,938207.0,385000.0,non_US,10000000.0,Media,50.0,Tier C,385000.0,Between 250K and 500K,3031.0,-,prospect
0011p00002SeRyD,0.0,50.0,50 - 100,$10 mil. - $25 mil.,881406.0,0.75,881406.0,870000.0,non_US,1000000.0,Media,58.333,Tier C,870000.0,Between 500K and 1M,810566.0,-,prospect
0011p00002SeRyX,0.0,,-,-,1074276.0,0.86,1074276.0,455000.0,-,,Media,54.167,Tier C,455000.0,Between 250K and 500K,13995.0,-,prospect
0011p00002SeRzf,0.0,200.0,100 - 250,-,1971615.0,,1971615.0,64600.0,US,10000000.0,Classified,54.167,Tier C,64600.0,Between 50K and 100K,167626.0,-,prospect
0011p00002SeS04,0.0,,-,-,884497.0,0.29,884497.0,690000.0,-,,Media,50.0,Tier C,690000.0,Between 500K and 1M,9132.0,-,prospect
0011p00002SeS0D,0.0,200.0,50 - 100,$100 mil. - $250 mil.,886143.0,,886143.0,3710.0,US,50000000.0,Retail,37.5,Tier C,3710.0,Between 1K and 5K,50792.0,-,prospect
0011p00002SeS0R,0.0,1000.0,20 - 50,$10 mil. - $25 mil.,769678.0,0.54,769678.0,13000.0,non_US,250000000.0,Travel,62.5,Tier C,13000.0,Between 10K and 50K,319756.0,-,prospect
0011p00002SeS0c,0.0,200.0,-,-,1258387.0,0.22,1258387.0,238000.0,-,10000000.0,Media,41.667,Tier C,238000.0,Between 100K and 250K,52747.0,-,prospect
0011p00002SeS2k,0.0,,-,-,801993.0,0.21,801993.0,243000.0,-,,Media,50.0,Tier C,243000.0,Between 100K and 250K,4932.0,-,prospect
0011p00002SeS2q,0.0,,-,-,863309.0,0.45,863309.0,826000.0,-,,Media,50.0,Tier C,826000.0,Between 500K and 1M,2556.0,-,prospect
0011p00002SeS5k,0.0,200.0,50 - 100,$10 mil. - $25 mil.,1121451.0,0.41,1121451.0,49100.0,US,100000000.0,Retail,45.833,Tier C,49100.0,Between 10K and 50K,68623.0,-,prospect
0011p00002SeS5n,0.0,25.0,100 - 250,$10 mil. - $25 mil.,679373.0,0.09,679373.0,110000.0,US,50000000.0,Media,58.333,Tier C,110000.0,Between 100K and 250K,12225.0,-,prospect
0011p00002SeS62,0.0,,-,-,870027.0,0.23,870027.0,304000.0,-,,Media,50.0,Tier C,304000.0,Between 250K and 500K,18091.0,-,prospect
0011p00002SeS6m,0.0,10.0,50 - 100,$10 mil. - $25 mil.,2093883.0,0.57,2093883.0,59000.0,non_US,1000000.0,Media,58.333,Tier C,59000.0,Between 50K and 100K,40744.0,-,prospect
0011p00002SeS9Y,0.0,500.0,100 - 250,$50 mil. - $100 mil.,1431339.0,0.56,1431339.0,24200.0,US,50000000.0,Retail,45.833,Tier C,24200.0,Between 10K and 50K,34274.0,-,prospect
0011p00002SeSA0,0.0,200.0,20 - 50,$5 mil. - $10 mil.,998427.0,0.42,998427.0,63800.0,non_US,50000000.0,Media,62.5,Tier C,63800.0,Between 50K and 100K,39709.0,-,prospect
0011p00002SeSA3,0.0,,-,-,1357958.0,0.56,1357958.0,93300.0,-,,Retail,70.833,Tier C,93300.0,Between 50K and 100K,666053.0,-,prospect
0011p00002SeSCR,0.0,10000.0,"500 - 1,000",-,1250325.0,0.65,1250325.0,153000.0,US,1000000000.0,Other,50.0,Tier C,153000.0,Between 100K and 250K,19917.0,-,prospect
0011p00002SeSDd,0.0,12.0,10 - 20,$1 mil. - $5 mil.,749914.0,0.56,749914.0,1750000.0,-,2400000.0,Media,62.5,Tier C,1750000.0,>1M,11477.0,-,prospect
0011p00002SeSDg,0.0,10.0,100 - 250,$25 mil. - $50 mil.,759010.0,0.56,759010.0,460000.0,non_US,50000000.0,Media,50.0,Tier C,460000.0,Between 250K and 500K,13248.0,-,prospect
0011p00002SeSI7,0.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,686598.0,,686598.0,9270.0,non_US,1000000000.0,Agencies,29.167,Tier C,9270.0,Between 5K and 10K,10998.0,Prospect,prospect
0011p00002SeSIi,0.0,14.0,10 - 20,$1 mil. - $5 mil.,795871.0,0.82,795871.0,199000.0,non_US,2800000.0,Agencies,41.667,Tier C,199000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002SeSIx,0.0,50.0,-,-,1820038.0,,1820038.0,3220.0,US,10000000.0,Retail,37.5,Tier C,3220.0,Between 1K and 5K,93728.0,-,prospect
0011p00002SeSJ0,0.0,200.0,-,-,2044625.0,0.39,2044625.0,818000.0,-,10000000.0,Media,62.5,Tier C,818000.0,Between 500K and 1M,830.0,-,prospect
0011p00002SeSM2,0.0,,-,-,1694936.0,0.39,1694936.0,3660000.0,-,,Retail,70.833,Tier C,3660000.0,>1M,19264.0,-,prospect
0011p00002SeSM7,0.0,,-,-,1269214.0,0.63,1269214.0,7080000.0,-,,Retail,70.833,Tier C,7080000.0,>1M,12800.0,-,prospect
0011p00002SeSON,0.0,200.0,-,-,1493028.0,0.24,1493028.0,5020000.0,non_US,50000000.0,Classified,70.833,Tier C,5020000.0,>1M,10149.0,-,prospect
0011p00002SeSOy,0.0,10.0,10 - 20,$1 mil. - $5 mil.,678825.0,0.69,678825.0,248000.0,-,1000000.0,Classified,58.333,Tier C,248000.0,Between 100K and 250K,33082.0,-,prospect
0011p00002SeSPW,0.0,1000.0,20 - 50,$1 mil. - $5 mil.,1092677.0,0.25,1092677.0,893000.0,non_US,250000000.0,Media,62.5,Tier C,893000.0,Between 500K and 1M,1076.0,-,prospect
0011p00002SeSPg,0.0,,-,-,1345517.0,0.46,1345517.0,95500.0,-,,Media,50.0,Tier C,95500.0,Between 50K and 100K,18897.0,-,prospect
0011p00002SeSRw,0.0,27.0,20 - 50,$5 mil. - $10 mil.,858633.0,0.5,858633.0,147000.0,non_US,5200000.0,Media,62.5,Tier C,147000.0,Between 100K and 250K,69037.0,-,prospect
0011p00002SeSSS,0.0,10000.0,250 - 500,$50 mil. - $100 mil.,801392.0,0.31,801392.0,228000.0,US,1000000000.0,Media,70.833,Tier C,228000.0,Between 100K and 250K,43868.0,-,prospect
0011p00002SeSSm,0.0,10.0,20 - 50,$5 mil. - $10 mil.,659957.0,,659957.0,6260.0,-,1000000.0,Retail,54.167,Tier C,6260.0,Between 5K and 10K,1000001.0,-,prospect
0011p00002SeST1,0.0,10.0,20 - 50,$5 mil. - $10 mil.,1080070.0,,1080070.0,8160.0,-,10000000.0,Retail,37.5,Tier C,8160.0,Between 5K and 10K,76184.0,-,prospect
0011p00002SeSV5,0.0,200.0,20 - 50,$1 mil. - $5 mil.,2153190.0,0.25,2153190.0,982000.0,US,10000000.0,Media,50.0,Tier C,982000.0,Between 500K and 1M,29373.0,-,prospect
0011p00002SeSV9,0.0,50.0,250 - 500,$50 mil. - $100 mil.,660601.0,,660601.0,31100.0,US,10000000.0,Media,37.5,Tier C,31100.0,Between 10K and 50K,56373.0,-,prospect
0011p00002SeSVF,0.0,200.0,-,-,792430.0,0.67,792430.0,249000.0,-,10000000.0,Retail,62.5,Tier C,249000.0,Between 100K and 250K,131346.0,-,prospect
0011p00002SeSWN,0.0,10.0,"Over 10,000",$1 bil. - $5 bil.,1062717.0,0.26,1062717.0,938000.0,non_US,10000000.0,Media,54.167,Tier C,938000.0,Between 500K and 1M,56723.0,-,prospect
0011p00002SeSWR,0.0,500.0,"Over 10,000",$1 bil. - $5 bil.,879143.0,,879143.0,5950.0,non_US,1000000000.0,Agencies,50.0,Tier C,5950.0,Between 5K and 10K,4293.0,-,prospect
0011p00002SeSYg,0.0,25.0,-,-,836797.0,,836797.0,17000.0,-,1000000.0,Media,37.5,Tier C,17000.0,Between 10K and 50K,64624.0,-,prospect
0011p00002SeSZT,0.0,5000.0,"1,000 - 5,000",$250 mil. - $500 mil.,4019.0,,1410709.0,1190.0,non_US,1000000000.0,Media,62.5,Tier C,66290.0,Between 50K and 100K,1000001.0,Prospect,prospect
0011p00002SeScb,0.0,50.0,50 - 100,$25 mil. - $50 mil.,837848.0,0.65,837848.0,165000.0,US,10000000.0,Media,58.333,Tier C,165000.0,Between 100K and 250K,33706.0,-,prospect
0011p00002SeSfF,0.0,500.0,20 - 50,$5 mil. - $10 mil.,1416245.0,0.43,1416245.0,1280000.0,non_US,100000000.0,Media,70.833,Tier C,1280000.0,>1M,17530.0,-,prospect
0011p00002SeSfo,0.0,,-,-,1387661.0,0.57,1387661.0,845000.0,-,,Travel,70.833,Tier C,845000.0,Between 500K and 1M,78141.0,-,prospect
0011p00002SeSg0,0.0,200.0,100 - 250,$10 mil. - $25 mil.,1284598.0,0.2,1284598.0,879000.0,non_US,100000000.0,Media,75.0,Tier C,879000.0,Between 500K and 1M,44456.0,Prospect,prospect
0011p00002SeSg1,0.0,1000.0,100 - 250,$250 mil. - $500 mil.,4646.0,,1289244.0,0.0,non_US,50000000.0,Other,58.333,Tier C,879000.0,Between 500K and 1M,1000001.0,-,prospect
0011p00002SeSi8,0.0,200.0,50 - 100,$10 mil. - $25 mil.,1122017.0,,1122017.0,23200.0,non_US,10000000.0,Media,45.833,Tier C,23200.0,Between 10K and 50K,108227.0,-,prospect
0011p00002SeSiv,0.0,200.0,20 - 50,$1 mil. - $5 mil.,669078.0,0.11,669078.0,222000.0,non_US,10000000.0,Media,37.5,Tier C,222000.0,Between 100K and 250K,15140.0,-,prospect
0011p00002SeSjP,0.0,50.0,10 - 20,$1 mil. - $5 mil.,2106479.0,0.93,2106479.0,101000.0,-,10000000.0,Media,62.5,Tier C,101000.0,Between 100K and 250K,13158.0,-,prospect
0011p00002SeSlm,0.0,101.0,100 - 250,$10 mil. - $25 mil.,1073857.0,0.12,1073857.0,442.0,non_US,20800000.0,Media,41.667,Tier C,442.0,<500,356313.0,-,prospect
0011p00002SeSlr,0.0,200.0,100 - 250,$10 mil. - $25 mil.,1680723.0,0.35,1680723.0,66700.0,US,50000000.0,Media,54.167,Tier C,66700.0,Between 50K and 100K,10629.0,-,prospect
0011p00002SeSlw,0.0,,-,-,896571.0,0.44,896571.0,624000.0,-,,Media,50.0,Tier C,624000.0,Between 500K and 1M,3473.0,-,prospect
0011p00002SeSmH,0.0,25.0,20 - 50,$5 mil. - $10 mil.,835841.0,0.53,835841.0,423000.0,non_US,10000000.0,Retail,66.667,Tier C,423000.0,Between 250K and 500K,35416.0,Lost Customer,prospect
0011p00002SeSmP,0.0,10000.0,"Over 10,000",Over $5 bil.,1717291.0,,1717291.0,1260.0,non_US,1000000000.0,Retail,41.667,Tier C,1260.0,Between 1K and 5K,38867.0,-,prospect
0011p00002SeSof,0.0,200.0,20 - 50,$1 mil. - $5 mil.,1412990.0,0.21,1412990.0,329000.0,-,10000000.0,Media,41.667,Tier C,329000.0,Between 250K and 500K,8068.0,-,prospect
0011p00002SeSsN,0.0,12.0,10 - 20,$1 mil. - $5 mil.,1702729.0,0.62,1702729.0,7360000.0,non_US,1000000.0,Classified,70.833,Tier C,7360000.0,>1M,36009.0,-,prospect
0011p00002SeSsP,0.0,98771.0,"Over 10,000",Over $5 bil.,1629318.0,0.34,1629318.0,5490.0,US,136200000000.0,Media,50.0,Tier C,5490.0,Between 5K and 10K,14000.0,-,prospect
0011p00002SeSsc,0.0,10.0,-,-,763711.0,0.41,763711.0,1850000.0,non_US,1000000.0,Media,62.5,Tier C,1850000.0,>1M,100876.0,-,prospect
0011p00002SeSwY,0.0,10.0,20 - 50,$5 mil. - $10 mil.,1807149.0,0.76,1807149.0,17900.0,US,1000000.0,Retail,41.667,Tier C,17900.0,Between 10K and 50K,21445.0,-,prospect
0011p00002SeSzc,0.0,200.0,20 - 50,$1 mil. - $5 mil.,1136616.0,0.12,1136616.0,921000.0,-,10000000.0,Classified,66.667,Tier C,921000.0,Between 500K and 1M,11407.0,-,prospect
0011p00002SeT00,0.0,10.0,-,-,751470.0,0.4,751470.0,210000.0,-,10000000.0,Media,58.333,Tier C,210000.0,Between 100K and 250K,146707.0,-,prospect
0011p00002SeT3y,0.0,200.0,50 - 100,$5 mil. - $10 mil.,719381.0,0.27,719381.0,253000.0,-,10000000.0,Media,70.833,Tier C,253000.0,Between 250K and 500K,33336.0,-,prospect
0011p00002SeT42,0.0,50.0,20 - 50,$5 mil. - $10 mil.,1640496.0,0.79,1640496.0,73900.0,US,10000000.0,Media,50.0,Tier C,73900.0,Between 50K and 100K,27086.0,Prospect,prospect
0011p00002SeT48,0.0,25.0,20 - 50,$5 mil. - $10 mil.,999752.0,,999752.0,28800.0,non_US,5000000.0,Media,37.5,Tier C,28800.0,Between 10K and 50K,4408.0,-,prospect
0011p00002SeT4K,0.0,200.0,20 - 50,$1 mil. - $5 mil.,823368.0,0.89,823368.0,424000.0,non_US,50000000.0,Media,62.5,Tier C,424000.0,Between 250K and 500K,628.0,-,prospect
0011p00002SeUBK,0.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,715861.0,,715861.0,11400.0,non_US,1000000000.0,Retail,41.667,Tier C,11400.0,Between 10K and 50K,35723.0,-,prospect
0011p00002SeUBN,0.0,50.0,100 - 250,$10 mil. - $25 mil.,712707.0,0.62,712707.0,338000.0,US,1000000.0,Classified,58.333,Tier C,338000.0,Between 250K and 500K,55091.0,-,prospect
0011p00002SeUBP,0.0,200.0,"1,000 - 5,000",$250 mil. - $500 mil.,1618635.0,0.56,1618635.0,45600.0,US,10000000.0,Retail,45.833,Tier C,45600.0,Between 10K and 50K,29542.0,-,prospect
0011p00002SeUBU,0.0,,-,-,1086050.0,0.51,1086050.0,5570000.0,-,,Retail,70.833,Tier C,5570000.0,>1M,92648.0,-,prospect
0011p00002SeUBj,0.0,10.0,20 - 50,$5 mil. - $10 mil.,1377228.0,,1377228.0,181000.0,non_US,1000000.0,Other,37.5,Tier C,181000.0,Between 100K and 250K,1433.0,-,prospect
0011p00002SeUC4,0.0,36.0,20 - 50,$5 mil. - $10 mil.,2010613.0,0.26,2010613.0,153000.0,non_US,7000000.0,Media,62.5,Tier C,153000.0,Between 100K and 250K,13637.0,-,prospect
0011p00002SeUCF,0.0,,-,-,1601424.0,0.35,1601424.0,207000.0,-,,Media,54.167,Tier C,207000.0,Between 100K and 250K,30157.0,-,prospect
0011p00002SeUCK,0.0,200.0,20 - 50,$5 mil. - $10 mil.,1029582.0,0.51,1029582.0,175000.0,non_US,50000000.0,Retail,58.333,Tier C,175000.0,Between 100K and 250K,57276.0,-,prospect
0011p00002SeUCT,0.0,10000.0,"Over 10,000",-,1039389.0,0.6,1039389.0,23200.0,non_US,1000000.0,Travel,79.167,Tier C,23200.0,Between 10K and 50K,706691.0,-,prospect
0011p00002SeUJR,0.0,551.0,"500 - 1,000",-,1103067.0,0.52,1103067.0,32600.0,US,,Media,75.0,Tier C,32600.0,Between 10K and 50K,38040.0,-,prospect
0011p00002SeUJT,0.0,551.0,"500 - 1,000",-,1955312.0,0.51,1955312.0,21000.0,US,,Media,50.0,Tier C,21000.0,Between 10K and 50K,4017.0,-,prospect
0011p00002SeUJY,1.0,50.0,50 - 100,$10 mil. - $25 mil.,746644.0,0.46,746644.0,101000.0,non_US,1000000.0,Other,50.0,Tier C,101000.0,Between 100K and 250K,14492.0,-,prospect
0011p00002SeUJd,0.0,,-,-,1284881.0,,1284881.0,763000.0,non_US,,Other,29.167,Tier C,763000.0,Between 500K and 1M,969.0,-,prospect
0011p00002SeUJo,0.0,10.0,10 - 20,$1 mil. - $5 mil.,1116100.0,0.24,1116100.0,81000.0,non_US,10000000.0,Retail,66.667,Tier C,81000.0,Between 50K and 100K,41401.0,-,prospect
0011p00002SeUJs,0.0,,-,-,1760936.0,,1760936.0,758000.0,-,,Other,37.5,Tier C,758000.0,Between 500K and 1M,2028.0,-,prospect
0011p00002SeUKY,0.0,,-,-,2100904.0,0.84,2100904.0,249000.0,-,,Travel,62.5,Tier C,249000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002SeUL8,0.0,500.0,20 - 50,$5 mil. - $10 mil.,1526623.0,0.84,1526623.0,476000.0,-,5600000.0,Classified,62.5,Tier C,476000.0,Between 250K and 500K,8136.0,-,prospect
0011p00002SeULK,0.0,200.0,-,-,1705209.0,0.21,1705209.0,254000.0,-,50000000.0,Media,58.333,Tier C,254000.0,Between 250K and 500K,47985.0,-,prospect
0011p00002SeULT,0.0,20.0,20 - 50,$1 mil. - $5 mil.,1845656.0,0.72,1845656.0,297000.0,non_US,4000000.0,Retail,62.5,Tier C,297000.0,Between 250K and 500K,71232.0,-,prospect
